BANK_ID,TELCO_ID
18602,C-51154
15219,C-46561
13593,C-44396
14328,C-45353
29090,C-65156
26697,C-62061
27364,C-62907
13799,C-44665
13081,C-43738
20505,C-53773
25931,C-61059
15789,C-47320
25723,C-60797
22608,C-56613
27647,C-63284
24911,C-59699
16306,C-48018
11251,C-41476
13724,C-44557
15514,C-46959
21921,C-55692
29296,C-65404
16583,C-48387
13039,C-43682
20758,C-54095
27404,C-62960
12207,C-42637
23422,C-57721
12172,C-42594
14027,C-44966
10176,C-40202
11951,C-42320
28338,C-64194
19157,C-51905
23843,C-58283
15696,C-47191
11247,C-41472
20955,C-54366
13345,C-44085
26156,C-61345
27299,C-62829
13351,C-44092
16489,C-48263
25292,C-60219
16380,C-48118
12846,C-43450
19102,C-51831
16645,C-48478
28202,C-64019
19840,C-52859
12422,C-42914
23619,C-57981
19967,C-53034
26307,C-61538
17077,C-49070
25553,C-60577
15468,C-46887
21874,C-55626
23448,C-57751
15696,C-47192
19306,C-52117
21752,C-55463
16347,C-48073
25038,C-59863
28911,C-64945
27236,C-62750
13308,C-44039
11293,C-41523
18032,C-50359
28761,C-64751
28761,C-64750
17733,C-49954
18176,C-50560
18646,C-51213
28522,C-64432
11879,C-42240
22678,C-56711
11005,C-41180
14829,C-46028
11640,C-41943
20383,C-53602
20450,C-53697
16624,C-48443
16672,C-48514
19845,C-52866
25479,C-60472
23865,C-58312
19097,C-51822
20954,C-54365
26986,C-62440
18212,C-50611
29095,C-65161
28972,C-65018
24761,C-59496
16465,C-48229
12855,C-43461
17724,C-49941
27635,C-63269
16188,C-47859
23196,C-57422
17236,C-49283
25311,C-60246
22658,C-56685
19187,C-51948
24454,C-59093
29104,C-65173
20685,C-54001
19906,C-52949
23676,C-58057
22382,C-56314
22403,C-56344
17473,C-49599
11767,C-42094
19612,C-52547
27820,C-63507
13042,C-43687
16106,C-47731
18062,C-50399
22077,C-55909
26136,C-61320
17128,C-49139
28242,C-64075
23315,C-57577
28428,C-64307
19656,C-52608
14664,C-45804
10560,C-40651
28079,C-63860
26563,C-61882
19104,C-51839
13361,C-44103
15732,C-47245
24698,C-59412
11350,C-41588
18387,C-50847
19757,C-52747
18597,C-51148
14803,C-45994
29172,C-65255
25379,C-60336
27648,C-63285
22670,C-56702
21348,C-54914
21293,C-54840
20557,C-53839
26809,C-62202
23454,C-57760
11708,C-42022
29007,C-65060
13651,C-44466
22191,C-56065
11574,C-41862
22782,C-56853
24000,C-58489
18231,C-50639
21994,C-55798
15338,C-46705
29274,C-65380
21362,C-54938
20781,C-54127
21323,C-54886
12635,C-43184
16935,C-48869
21002,C-54444
19213,C-51983
29117,C-65190
14019,C-44955
18049,C-50382
17659,C-49842
16855,C-48753
18913,C-51567
12345,C-42813
24771,C-59506
10116,C-40133
15764,C-47285
14533,C-45623
15266,C-46617
29232,C-65330
12298,C-42751
26259,C-61472
28434,C-64316
14644,C-45777
25665,C-60723
11939,C-42305
12641,C-43192
20373,C-53590
28575,C-64503
28824,C-64831
15051,C-46338
24532,C-59197
24562,C-59241
22567,C-56560
22766,C-56836
21992,C-55795
20648,C-53953
10137,C-40154
20698,C-54016
28502,C-64403
24276,C-58858
22945,C-57072
13886,C-44786
24292,C-58879
29135,C-65209
26864,C-62277
27733,C-63394
10263,C-40304
23657,C-58030
24163,C-58704
28041,C-63814
14959,C-46216
27277,C-62798
11486,C-41757
23968,C-58446
24486,C-59138
20495,C-53761
20802,C-54150
22823,C-56907
14392,C-45427
27955,C-63692
29327,C-65443
18126,C-50491
17892,C-50170
26510,C-61816
27363,C-62906
14160,C-45148
16352,C-48081
21884,C-55640
11404,C-41655
18431,C-50905
17152,C-49173
22524,C-56505
26873,C-62290
22952,C-57081
26622,C-61954
21841,C-55578
11541,C-41823
23108,C-57300
17084,C-49079
20583,C-53873
18803,C-51426
21490,C-55106
22286,C-56188
24854,C-59624
22090,C-55929
18363,C-50814
15575,C-47035
27979,C-63728
18722,C-51309
26530,C-61840
15961,C-47542
12219,C-42651
24471,C-59119
27781,C-63457
26350,C-61595
27957,C-63695
16402,C-48146
14751,C-45925
15740,C-47253
11054,C-41246
10704,C-40823
26200,C-61398
28982,C-65030
23153,C-57366
15371,C-46758
24737,C-59463
16892,C-48809
22763,C-56832
19721,C-52698
19917,C-52963
24287,C-58872
20069,C-53163
22402,C-56342
17397,C-49501
10965,C-41135
24966,C-59770
22242,C-56130
12934,C-43556
19218,C-51991
23227,C-57463
24971,C-59775
16325,C-48041
15068,C-46363
22089,C-55928
26222,C-61428
14902,C-46138
20606,C-53900
25257,C-60177
11525,C-41805
14160,C-45149
15694,C-47189
17239,C-49288
28455,C-64340
11894,C-42256
28550,C-64474
29043,C-65102
18591,C-51138
25249,C-60167
19607,C-52539
19008,C-51709
15257,C-46606
15992,C-47584
23769,C-58187
17063,C-49049
23218,C-57454
28271,C-64111
17606,C-49779
20563,C-53848
25650,C-60698
27091,C-62565
27761,C-63430
26916,C-62343
23277,C-57529
11108,C-41307
23276,C-57527
25752,C-60831
18983,C-51672
24095,C-58620
29097,C-65164
26174,C-61367
29287,C-65395
15886,C-47446
26256,C-61469
15244,C-46591
12217,C-42649
18265,C-50689
16174,C-47838
15268,C-46620
12353,C-42824
12642,C-43193
28313,C-64159
15021,C-46292
20088,C-53189
13093,C-43753
22174,C-56042
27685,C-63335
25207,C-60111
27325,C-62858
16131,C-47772
23397,C-57687
12358,C-42830
23951,C-58423
21776,C-55491
26500,C-61801
21551,C-55196
15879,C-47438
19296,C-52104
15107,C-46414
25358,C-60308
26356,C-61602
26039,C-61192
18158,C-50533
28525,C-64435
12465,C-42969
28016,C-63780
20526,C-53800
28669,C-64633
28922,C-64960
20083,C-53181
17336,C-49415
26620,C-61952
27349,C-62888
18984,C-51673
21423,C-55016
26741,C-62117
20267,C-53439
12306,C-42762
17747,C-49968
27649,C-63286
19536,C-52439
24488,C-59141
11058,C-41251
24539,C-59208
19999,C-53073
28005,C-63765
20914,C-54311
16136,C-47780
17402,C-49508
16028,C-47627
17695,C-49901
21873,C-55625
26254,C-61467
25337,C-60277
11195,C-41413
19000,C-51699
15449,C-46862
27467,C-63046
28104,C-63898
28806,C-64806
10184,C-40212
23624,C-57989
20123,C-53235
21792,C-55514
16291,C-47998
21537,C-55176
20625,C-53925
24747,C-59473
11095,C-41292
18618,C-51173
24625,C-59319
23157,C-57374
24561,C-59240
19172,C-51925
12627,C-43172
19210,C-51979
10208,C-40239
21979,C-55780
22041,C-55863
13429,C-44191
26660,C-62010
20250,C-53413
16680,C-48524
13251,C-43962
20003,C-53077
12074,C-42465
25238,C-60152
18956,C-51626
23645,C-58013
29129,C-65202
13529,C-44311
24981,C-59787
22787,C-56861
27505,C-63093
17030,C-48998
19309,C-52122
23233,C-57470
11822,C-42165
20652,C-53957
19337,C-52159
26232,C-61439
16883,C-48799
21642,C-55319
26632,C-61969
26768,C-62150
15919,C-47487
18516,C-51034
27720,C-63380
15932,C-47503
10985,C-41158
13233,C-43941
26456,C-61743
13710,C-44541
27225,C-62735
14520,C-45609
10777,C-40910
13912,C-44820
18537,C-51063
11852,C-42203
20720,C-54045
13111,C-43773
17683,C-49880
23132,C-57332
19336,C-52158
24513,C-59171
19575,C-52486
26457,C-61744
21635,C-55306
16853,C-48750
27635,C-63271
13068,C-43722
25646,C-60691
20541,C-53819
24117,C-58651
17840,C-50100
14308,C-45330
25292,C-60220
23427,C-57726
26282,C-61505
25127,C-59983
17669,C-49861
28545,C-64465
10140,C-40158
23877,C-58329
13665,C-44484
21565,C-55213
10441,C-40507
19202,C-51969
22852,C-56950
15836,C-47375
20196,C-53343
23479,C-57794
28603,C-64544
11772,C-42102
26573,C-61894
13316,C-44049
21102,C-54587
10673,C-40787
19493,C-52378
11639,C-41941
10774,C-40907
10566,C-40657
29298,C-65406
21179,C-54684
20085,C-53184
12481,C-42988
11239,C-41464
22755,C-56824
16817,C-48701
27655,C-63295
17301,C-49368
13101,C-43762
29133,C-65206
16681,C-48525
23009,C-57164
24044,C-58555
17036,C-49008
19616,C-52554
21134,C-54628
23783,C-58209
22343,C-56261
23931,C-58396
13298,C-44025
27331,C-62867
13901,C-44805
20170,C-53304
24306,C-58897
29203,C-65293
11505,C-41782
27221,C-62728
15384,C-46774
16418,C-48170
22597,C-56599
14240,C-45250
26810,C-62203
25584,C-60612
24070,C-58586
17490,C-49620
27373,C-62917
17425,C-49538
17335,C-49412
29221,C-65316
19195,C-51959
14721,C-45885
25504,C-60508
12321,C-42780
11934,C-42300
11236,C-41461
10550,C-40638
25520,C-60526
21239,C-54760
26559,C-61877
27215,C-62720
20502,C-53770
17748,C-49970
20563,C-53847
26961,C-62405
19003,C-51702
23669,C-58047
28551,C-64475
24215,C-58780
21938,C-55722
15526,C-46974
10799,C-40937
14648,C-45781
17076,C-49069
24250,C-58825
15861,C-47416
18103,C-50461
22731,C-56795
24071,C-58588
27618,C-63246
15412,C-46814
23303,C-57559
14022,C-44958
22519,C-56500
15378,C-46767
10557,C-40647
13728,C-44562
27394,C-62946
16650,C-48485
28670,C-64634
12679,C-43238
23807,C-58239
28664,C-64626
25420,C-60390
13782,C-44642
15159,C-46483
13770,C-44622
25740,C-60817
25953,C-61086
20448,C-53695
23765,C-58181
26906,C-62331
26063,C-61226
10381,C-40442
26346,C-61588
27179,C-62675
29305,C-65414
11397,C-41647
13963,C-44885
24661,C-59367
25993,C-61138
27455,C-63030
20241,C-53399
20677,C-53990
26157,C-61346
20351,C-53560
24106,C-58633
27545,C-63149
24879,C-59660
16616,C-48432
21609,C-55273
15661,C-47145
27851,C-63553
22100,C-55941
17647,C-49828
28728,C-64711
22743,C-56809
10222,C-40254
19685,C-52649
25429,C-60407
21270,C-54808
21896,C-55656
13302,C-44032
24431,C-59064
22738,C-56804
23488,C-57806
23900,C-58358
17922,C-50208
14638,C-45765
24255,C-58831
25194,C-60094
11924,C-42289
26895,C-62319
28530,C-64443
17948,C-50251
28451,C-64336
12128,C-42535
22025,C-55837
14714,C-45876
18072,C-50415
10688,C-40806
20116,C-53225
14853,C-46064
25828,C-60927
23508,C-57837
16199,C-47876
27635,C-63270
12334,C-42800
22554,C-56546
20891,C-54276
27972,C-63717
10134,C-40151
28891,C-64923
12216,C-42648
14564,C-45669
16038,C-47637
20245,C-53406
21122,C-54614
14288,C-45307
23741,C-58145
27638,C-63274
12379,C-42861
23021,C-57182
18653,C-51222
15882,C-47442
27836,C-63535
14931,C-46179
16547,C-48340
12994,C-43628
14568,C-45673
22496,C-56473
27230,C-62740
26424,C-61699
13312,C-44043
16597,C-48406
18879,C-51527
18329,C-50769
14879,C-46101
24785,C-59524
12959,C-43587
10215,C-40247
14997,C-46258
14505,C-45590
29130,C-65203
20270,C-53443
29184,C-65273
14976,C-46234
11957,C-42330
26803,C-62195
18774,C-51385
12736,C-43313
27399,C-62954
22962,C-57096
19927,C-52977
21371,C-54949
21914,C-55683
21811,C-55536
11205,C-41426
22112,C-55955
26319,C-61553
19773,C-52767
23938,C-58406
19297,C-52106
11097,C-41294
14761,C-45938
23518,C-57849
20755,C-54090
21141,C-54637
20772,C-54116
16733,C-48595
24698,C-59413
23100,C-57291
14158,C-45146
24171,C-58719
12579,C-43113
21501,C-55127
25948,C-61081
19931,C-52983
23895,C-58352
10627,C-40732
27675,C-63323
21035,C-54494
21105,C-54590
11883,C-42244
23590,C-57946
17680,C-49877
28227,C-64051
16909,C-48832
15701,C-47199
19283,C-52083
15082,C-46382
20089,C-53190
23787,C-58214
15866,C-47421
15873,C-47431
28160,C-63967
13428,C-44189
10672,C-40786
19114,C-51851
21286,C-54830
29104,C-65174
20052,C-53141
22338,C-56255
25648,C-60695
23529,C-57864
27169,C-62661
24376,C-58990
21687,C-55381
19995,C-53069
15644,C-47122
16958,C-48899
14104,C-45072
22592,C-56594
14664,C-45803
29176,C-65260
27666,C-63310
26237,C-61445
26047,C-61202
13221,C-43924
23805,C-58236
20851,C-54222
20797,C-54144
27358,C-62899
23850,C-58291
23963,C-58438
12273,C-42719
20913,C-54310
14375,C-45406
19629,C-52573
15535,C-46983
11312,C-41543
24557,C-59234
18977,C-51663
11114,C-41313
14678,C-45825
24869,C-59646
21930,C-55708
23871,C-58319
13500,C-44276
19519,C-52413
25928,C-61055
13443,C-44206
28491,C-64388
14940,C-46192
19257,C-52041
27205,C-62707
13607,C-44413
18729,C-51320
26627,C-61962
29195,C-65285
13197,C-43891
15406,C-46805
21580,C-55230
26625,C-61960
22900,C-57016
19009,C-51712
10305,C-40355
21670,C-55360
24903,C-59690
16806,C-48684
11996,C-42376
15613,C-47082
14966,C-46223
23267,C-57517
24001,C-58490
23609,C-57968
24589,C-59274
23250,C-57493
21570,C-55218
27030,C-62498
27082,C-62556
17979,C-50288
23095,C-57282
18682,C-51258
22648,C-56671
18006,C-50326
10265,C-40306
16968,C-48913
15031,C-46308
29326,C-65442
19251,C-52034
11787,C-42124
18256,C-50676
11976,C-42353
28336,C-64191
13336,C-44075
20140,C-53258
20411,C-53644
15729,C-47240
18893,C-51543
20047,C-53135
12652,C-43205
22399,C-56336
24618,C-59310
15165,C-46495
22620,C-56627
14323,C-45346
12946,C-43570
11602,C-41892
26753,C-62133
27694,C-63350
17919,C-50205
20127,C-53241
11223,C-41446
22338,C-56254
29134,C-65208
21281,C-54822
22536,C-56523
25510,C-60515
27656,C-63297
27083,C-62557
20185,C-53326
25042,C-59870
18664,C-51235
23104,C-57296
28788,C-64784
28872,C-64897
25347,C-60290
14639,C-45766
22070,C-55899
19445,C-52311
19518,C-52412
15855,C-47408
12415,C-42906
19605,C-52536
18026,C-50352
13947,C-44865
19749,C-52736
11945,C-42312
28183,C-63996
20569,C-53856
27493,C-63079
24851,C-59619
14772,C-45953
25253,C-60172
11451,C-41713
14907,C-46144
19132,C-51874
13402,C-44157
13468,C-44237
22344,C-56262
26235,C-61442
27791,C-63468
27944,C-63677
25157,C-60034
11993,C-42373
24966,C-59769
25855,C-60962
27630,C-63260
12347,C-42816
18674,C-51249
22855,C-56953
27872,C-63582
22473,C-56436
20799,C-54147
22487,C-56455
19031,C-51744
14228,C-45236
15755,C-47272
22277,C-56176
27567,C-63180
17901,C-50185
19114,C-51852
26301,C-61529
23078,C-57255
12803,C-43397
15031,C-46309
20988,C-54417
21171,C-54675
12834,C-43436
28103,C-63896
12027,C-42410
28371,C-64234
21491,C-55112
16801,C-48678
13431,C-44193
26952,C-62391
21352,C-54922
20915,C-54312
16901,C-48821
16429,C-48181
25977,C-61119
18069,C-50411
20247,C-53408
13006,C-43642
24941,C-59735
13700,C-44528
28414,C-64287
12428,C-42923
22078,C-55910
21197,C-54704
21779,C-55494
11753,C-42077
23526,C-57859
21589,C-55244
27207,C-62709
16378,C-48116
19817,C-52828
21692,C-55387
21797,C-55521
28260,C-64099
20839,C-54204
13888,C-44788
20362,C-53579
14486,C-45566
16292,C-47999
15950,C-47528
29035,C-65093
18507,C-51023
11787,C-42123
19328,C-52145
18396,C-50858
13365,C-44108
26796,C-62186
28007,C-63767
24812,C-59560
28312,C-64158
27086,C-62560
27662,C-63304
14938,C-46189
25673,C-60731
27570,C-63183
27688,C-63341
25518,C-60524
21316,C-54876
23092,C-57275
20650,C-53955
16825,C-48711
25447,C-60430
19475,C-52352
22071,C-55900
21510,C-55141
26353,C-61598
12437,C-42934
28072,C-63849
11641,C-41944
17248,C-49300
17001,C-48958
20949,C-54357
14620,C-45739
15284,C-46640
14413,C-45458
23869,C-58316
21333,C-54897
16318,C-48034
27298,C-62827
16201,C-47879
19418,C-52272
20019,C-53097
27808,C-63492
27587,C-63207
24261,C-58837
28049,C-63822
10547,C-40635
25441,C-60423
12936,C-43559
22383,C-56316
25742,C-60819
18602,C-51153
23677,C-58058
11028,C-41208
19130,C-51872
11249,C-41474
11751,C-42074
23749,C-58161
22581,C-56580
28457,C-64342
16048,C-47653
12318,C-42775
15279,C-46634
22696,C-56745
17608,C-49781
20496,C-53763
12078,C-42471
25117,C-59969
27436,C-63005
14522,C-45611
16181,C-47849
24363,C-58974
18697,C-51281
25077,C-59914
27778,C-63454
18226,C-50632
13988,C-44917
17751,C-49974
18612,C-51167
29319,C-65434
27066,C-62540
26738,C-62114
15640,C-47116
23054,C-57226
28832,C-64844
19654,C-52606
22017,C-55826
24995,C-59805
10841,C-40985
13062,C-43714
14017,C-44952
19487,C-52369
11254,C-41479
12312,C-42769
10395,C-40456
21243,C-54768
23268,C-57518
22467,C-56427
29313,C-65425
18628,C-51187
24857,C-59630
20942,C-54344
19081,C-51802
15354,C-46724
16865,C-48769
14673,C-45818
24391,C-59009
12200,C-42629
22279,C-56179
18792,C-51409
21013,C-54465
21143,C-54640
28955,C-64998
10747,C-40875
25371,C-60324
11258,C-41483
11859,C-42211
29243,C-65345
18564,C-51101
13241,C-43951
26223,C-61429
18879,C-51526
10910,C-41069
21892,C-55650
12925,C-43543
26123,C-61304
11867,C-42225
29127,C-65200
27858,C-63562
28163,C-63970
10961,C-41131
29141,C-65218
10375,C-40436
27684,C-63334
15478,C-46904
15986,C-47577
21142,C-54639
18146,C-50514
27768,C-63440
28738,C-64724
24718,C-59438
16017,C-47613
16881,C-48797
23365,C-57642
19206,C-51974
25988,C-61133
16758,C-48623
27165,C-62656
13106,C-43767
25526,C-60538
15518,C-46965
28548,C-64472
12396,C-42883
15983,C-47569
15931,C-47501
17010,C-48969
17685,C-49882
21794,C-55517
15014,C-46281
22504,C-56482
26295,C-61522
24203,C-58765
18524,C-51045
11058,C-41250
20228,C-53384
15574,C-47034
12996,C-43631
26669,C-62025
11844,C-42193
17986,C-50300
27101,C-62578
25324,C-60264
27960,C-63698
13900,C-44802
20350,C-53559
25233,C-60142
10132,C-40149
22125,C-55974
21882,C-55635
24868,C-59645
23784,C-58211
19456,C-52327
11291,C-41521
28485,C-64378
24338,C-58944
15349,C-46719
27197,C-62696
23399,C-57690
18498,C-51011
16349,C-48076
10567,C-40658
20937,C-54338
16310,C-48026
10231,C-40265
27393,C-62943
23808,C-58241
13861,C-44751
15737,C-47250
11672,C-41983
11652,C-41956
26883,C-62303
26922,C-62352
23950,C-58422
19893,C-52929
18419,C-50889
15753,C-47270
29007,C-65059
23748,C-58160
24590,C-59275
21671,C-55361
23689,C-58073
28592,C-64528
18458,C-50945
14430,C-45482
21757,C-55468
16549,C-48344
29234,C-65334
24706,C-59424
25044,C-59872
15459,C-46875
20875,C-54255
26166,C-61357
16495,C-48270
25399,C-60364
19509,C-52401
27937,C-63668
22199,C-56075
20167,C-53300
26193,C-61390
26695,C-62058
22959,C-57090
16165,C-47823
19292,C-52099
20354,C-53566
19294,C-52102
26537,C-61848
11606,C-41896
20570,C-53857
29058,C-65120
14295,C-45315
27222,C-62732
12550,C-43077
26684,C-62045
14283,C-45301
28598,C-64539
26320,C-61555
21902,C-55667
21585,C-55240
24367,C-58980
16271,C-47972
18073,C-50418
12125,C-42530
14218,C-45222
13095,C-43755
12078,C-42470
12709,C-43277
13797,C-44662
28792,C-64788
24788,C-59530
12993,C-43626
23498,C-57822
28329,C-64184
26918,C-62346
12860,C-43469
18159,C-50535
12743,C-43321
21606,C-55270
29289,C-65397
15672,C-47158
18748,C-51345
20876,C-54256
18719,C-51305
15630,C-47105
14488,C-45570
19460,C-52334
21855,C-55598
17780,C-50022
28329,C-64183
21993,C-55796
28784,C-64780
21862,C-55609
14403,C-45441
10192,C-40221
19112,C-51848
11255,C-41480
17586,C-49751
19501,C-52390
28884,C-64914
19398,C-52241
16404,C-48148
12040,C-42426
12161,C-42582
16169,C-47829
21215,C-54728
24217,C-58783
26940,C-62375
15319,C-46681
23068,C-57243
15375,C-46763
22625,C-56633
10483,C-40558
19946,C-53003
15091,C-46393
27552,C-63160
16550,C-48345
29331,C-65448
19382,C-52220
23160,C-57377
23097,C-57287
13693,C-44520
17607,C-49780
24656,C-59361
26676,C-62033
21490,C-55107
18747,C-51344
13971,C-44895
25200,C-60104
25716,C-60787
11547,C-41831
13051,C-43702
14036,C-44981
25449,C-60432
28536,C-64452
16874,C-48787
10459,C-40532
17477,C-49603
21932,C-55712
25746,C-60825
12418,C-42909
22390,C-56324
15347,C-46717
14788,C-45973
26766,C-62148
19437,C-52296
15206,C-46543
13253,C-43965
20885,C-54270
26903,C-62327
28781,C-64776
27723,C-63383
10385,C-40446
23690,C-58074
10858,C-41004
12193,C-42620
25908,C-61029
29320,C-65435
11899,C-42262
15096,C-46399
26375,C-61631
12626,C-43171
26863,C-62276
24702,C-59420
21795,C-55518
10916,C-41076
26113,C-61292
26853,C-62265
29045,C-65105
21022,C-54476
16914,C-48837
17430,C-49545
22394,C-56329
25526,C-60539
10098,C-40115
25946,C-61079
10178,C-40205
23996,C-58483
17845,C-50108
28829,C-64839
10503,C-40582
15512,C-46955
27753,C-63421
15896,C-47457
19565,C-52472
23892,C-58348
20726,C-54053
10393,C-40454
27688,C-63340
28507,C-64410
22051,C-55877
10058,C-40069
13399,C-44154
22364,C-56290
10640,C-40746
24715,C-59435
28926,C-64966
28432,C-64314
28975,C-65022
16245,C-47937
26636,C-61975
24150,C-58691
29043,C-65103
18304,C-50738
12880,C-43491
11178,C-41390
25114,C-59966
25077,C-59915
28339,C-64195
13234,C-43943
19464,C-52340
25294,C-60224
11981,C-42359
10971,C-41142
14213,C-45216
28654,C-64608
14371,C-45401
20693,C-54011
26817,C-62214
13502,C-44278
20400,C-53629
22918,C-57041
16525,C-48308
14035,C-44979
17941,C-50240
24294,C-58881
25536,C-60555
28591,C-64527
25945,C-61078
19560,C-52466
19285,C-52087
22584,C-56585
22405,C-56347
28396,C-64265
20783,C-54129
17795,C-50040
23819,C-58257
14527,C-45617
15505,C-46942
20647,C-53952
21150,C-54647
12909,C-43527
11663,C-41970
19033,C-51746
10680,C-40794
21895,C-55655
12351,C-42821
18302,C-50734
11429,C-41685
16065,C-47675
14039,C-44985
27798,C-63477
15382,C-46771
24632,C-59327
25407,C-60374
28834,C-64849
22409,C-56351
10899,C-41054
17499,C-49634
23551,C-57894
20107,C-53216
16904,C-48826
29168,C-65249
23836,C-58276
28091,C-63878
14770,C-45950
12662,C-43219
13634,C-44444
12178,C-42601
18434,C-50910
22977,C-57121
10851,C-40997
23495,C-57818
18968,C-51652
16001,C-47595
28829,C-64840
13507,C-44284
21452,C-55056
14309,C-45331
26482,C-61775
27460,C-63037
27569,C-63182
18030,C-50357
24014,C-58510
27653,C-63293
25850,C-60956
16229,C-47917
19262,C-52052
27213,C-62716
21139,C-54635
16048,C-47652
21312,C-54869
15902,C-47465
19804,C-52808
15296,C-46654
27574,C-63190
24337,C-58942
13895,C-44797
21768,C-55481
12109,C-42512
16533,C-48318
18477,C-50971
16212,C-47897
11113,C-41312
17496,C-49629
22908,C-57028
24616,C-59308
25021,C-59842
12855,C-43462
26845,C-62254
14800,C-45990
28849,C-64870
11611,C-41902
17050,C-49028
26718,C-62090
25160,C-60037
21520,C-55156
14007,C-44940
28027,C-63792
22768,C-56838
11709,C-42024
29324,C-65440
12468,C-42973
21247,C-54773
19620,C-52561
16504,C-48279
15158,C-46482
24092,C-58616
24175,C-58725
18906,C-51558
22254,C-56149
13190,C-43880
16225,C-47912
12234,C-42670
28475,C-64366
22118,C-55965
13168,C-43848
17481,C-49607
13087,C-43747
13479,C-44249
15047,C-46332
29026,C-65081
25603,C-60636
15393,C-46789
23983,C-58467
28426,C-64303
16760,C-48626
15121,C-46433
28546,C-64467
15606,C-47073
17925,C-50213
18948,C-51614
27806,C-63489
26158,C-61347
18486,C-50986
29179,C-65264
16590,C-48396
12444,C-42943
10390,C-40451
26719,C-62091
20289,C-53471
22866,C-56969
12914,C-43532
22559,C-56551
21165,C-54666
21459,C-55068
19798,C-52799
11327,C-41563
25634,C-60673
27256,C-62775
16062,C-47671
26012,C-61162
15283,C-46638
20396,C-53621
23941,C-58409
24030,C-58535
10485,C-40561
17007,C-48965
19167,C-51918
13343,C-44083
15804,C-47336
19383,C-52221
14864,C-46081
17218,C-49258
21881,C-55634
15956,C-47535
24200,C-58762
20093,C-53194
12343,C-42811
16893,C-48810
16271,C-47971
16690,C-48537
12155,C-42573
20754,C-54089
28073,C-63852
16334,C-48054
10470,C-40544
19935,C-52989
18928,C-51589
23201,C-57428
25330,C-60270
20032,C-53116
13240,C-43950
29010,C-65063
24416,C-59045
11237,C-41462
12847,C-43451
17028,C-48995
13335,C-44074
22834,C-56919
16895,C-48812
23178,C-57399
26540,C-61853
24969,C-59773
22489,C-56458
15300,C-46659
29318,C-65431
18276,C-50701
23429,C-57730
13837,C-44716
24003,C-58493
29158,C-65238
23736,C-58139
13422,C-44182
28624,C-64571
22197,C-56072
29253,C-65356
22977,C-57122
26013,C-61163
15578,C-47039
16230,C-47918
11410,C-41661
23719,C-58117
27335,C-62872
24154,C-58695
19546,C-52450
24013,C-58507
27584,C-63203
16152,C-47801
13288,C-44008
20135,C-53250
27845,C-63546
20841,C-54206
11435,C-41694
27097,C-62574
20446,C-53693
26788,C-62175
14690,C-45842
26494,C-61791
13180,C-43865
18560,C-51095
10242,C-40276
14378,C-45409
14058,C-45012
17750,C-49973
18815,C-51444
28856,C-64877
22279,C-56178
11570,C-41857
26717,C-62088
14740,C-45910
23423,C-57722
17297,C-49363
20415,C-53649
15862,C-47417
18329,C-50770
21450,C-55054
27969,C-63713
20757,C-54093
25042,C-59869
26021,C-61172
10675,C-40789
18803,C-51425
29215,C-65309
17273,C-49331
23396,C-57686
23396,C-57685
26376,C-61632
26963,C-62407
20912,C-54307
19219,C-51993
15874,C-47432
27561,C-63171
16938,C-48872
27614,C-63241
27745,C-63411
11187,C-41402
24317,C-58914
15837,C-47378
12714,C-43284
24325,C-58927
10870,C-41022
27982,C-63734
14794,C-45981
24633,C-59328
26847,C-62256
14343,C-45371
11725,C-42045
20617,C-53914
14255,C-45268
25193,C-60093
28554,C-64478
22681,C-56716
14692,C-45845
25184,C-60079
22157,C-56016
13420,C-44180
16284,C-47988
25246,C-60163
22932,C-57058
21328,C-54892
23941,C-58410
10904,C-41060
10725,C-40848
18922,C-51578
17184,C-49214
16319,C-48035
25452,C-60435
23629,C-57995
19936,C-52990
15524,C-46971
18004,C-50323
16919,C-48847
10886,C-41038
16142,C-47788
11457,C-41719
29101,C-65170
11685,C-41997
12402,C-42891
15013,C-46280
28808,C-64808
25402,C-60368
18034,C-50362
16552,C-48348
16176,C-47843
11045,C-41232
20803,C-54153
20753,C-54088
24388,C-59004
12670,C-43228
28593,C-64529
20071,C-53167
21699,C-55396
26239,C-61448
19997,C-53071
14631,C-45757
23663,C-58040
24438,C-59073
29041,C-65100
26367,C-61618
29136,C-65212
28083,C-63867
13087,C-43746
19512,C-52404
25011,C-59830
19744,C-52729
25469,C-60456
26461,C-61750
28426,C-64304
16970,C-48915
25378,C-60334
13184,C-43870
11465,C-41731
27956,C-63694
28777,C-64772
22181,C-56055
17379,C-49473
15164,C-46492
23535,C-57874
16487,C-48259
22323,C-56235
14179,C-45171
13833,C-44711
12378,C-42858
16120,C-47754
24226,C-58794
15351,C-46721
10465,C-40539
10464,C-40538
10411,C-40475
23861,C-58307
23052,C-57224
16511,C-48288
11779,C-42111
14813,C-46007
17441,C-49558
18860,C-51500
20432,C-53674
22313,C-56224
11490,C-41763
11127,C-41330
28683,C-64650
22977,C-57123
17000,C-48957
18081,C-50429
25484,C-60480
28880,C-64908
19484,C-52365
15012,C-46278
13134,C-43802
14094,C-45060
15338,C-46704
25709,C-60777
24835,C-59595
13543,C-44329
18183,C-50572
16479,C-48248
12874,C-43483
26132,C-61313
20607,C-53901
22162,C-56026
23684,C-58066
18065,C-50405
16889,C-48805
14599,C-45714
17900,C-50184
10702,C-40821
20979,C-54400
27545,C-63150
26306,C-61536
29255,C-65358
20821,C-54180
27862,C-63568
